mun;scenario;year;kmuoto;kvoima_bensiini;kvoima_etanoli;kvoima_diesel;kvoima_kaasu;kvoima_phev_b;kvoima_phev_d;kvoima_ev;kvoima_vety;kvoima_muut
837;kasvu;2029;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2029;pauto;0.012;0;0.696;0.058;0;0;0.186;0.002;0
837;kasvu;2029;kauto;0;0;0.794;0.017;0;0.095;0.094;0;0
837;kasvu;2030;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2030;bussi;0;0;0.679;0.172;0;0;0.148;0.002;0
837;kasvu;2030;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2030;hlauto;0.414;0.003;0.189;0.077;0.14;0.011;0.157;0.009;0
837;kasvu;2030;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2030;pauto;0.011;0;0.66;0.064;0;0;0.212;0.002;0
837;kasvu;2030;kauto;0;0;0.765;0.018;0;0.109;0.107;0;0
837;kasvu;2031;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2031;bussi;0;0;0.657;0.17;0;0;0.168;0.005;0
837;kasvu;2031;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2031;hlauto;0.396;0.003;0.177;0.076;0.135;0.011;0.191;0.012;0
837;kasvu;2031;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2031;pauto;0.01;0;0.63;0.063;0.002;0;0.237;0.006;0
837;kasvu;2031;kauto;0;0;0.745;0.02;0;0.124;0.111;0;0
837;kasvu;2032;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2032;bussi;0;0;0.635;0.169;0;0;0.188;0.008;0
837;kasvu;2032;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2032;hlauto;0.378;0.003;0.166;0.074;0.129;0.012;0.224;0.015;0
837;kasvu;2032;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2032;pauto;0.01;0;0.599;0.062;0.003;0;0.261;0.009;0
837;kasvu;2032;kauto;0;0;0.725;0.021;0;0.138;0.115;0;0
837;kasvu;2033;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2033;bussi;0;0;0.613;0.168;0;0;0.208;0.011;0
837;kasvu;2033;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2033;hlauto;0.359;0.003;0.154;0.073;0.123;0.013;0.257;0.019;0
837;kasvu;2033;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2033;pauto;0.009;0;0.569;0.062;0.004;0;0.285;0.013;0
837;kasvu;2033;kauto;0;0;0.705;0.023;0;0.153;0.119;0;0
837;kasvu;2034;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2034;bussi;0;0;0.591;0.167;0;0;0.228;0.014;0
837;kasvu;2034;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2034;hlauto;0.341;0.003;0.143;0.071;0.117;0.013;0.29;0.022;0
837;kasvu;2034;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2034;pauto;0.009;0;0.538;0.061;0.006;0;0.31;0.016;0
837;kasvu;2034;kauto;0;0;0.685;0.025;0;0.167;0.123;0;0
837;kasvu;2035;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2035;bussi;0;0;0.569;0.166;0;0;0.248;0.017;0
837;kasvu;2035;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2035;hlauto;0.323;0.003;0.131;0.069;0.112;0.014;0.324;0.025;0
837;kasvu;2035;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2035;pauto;0.008;0;0.508;0.06;0.007;0;0.334;0.02;0
837;kasvu;2035;kauto;0;0;0.665;0.026;0;0.182;0.127;0;0
837;kasvu;2036;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2036;bussi;0;0;0.548;0.165;0;0;0.268;0.018;0
837;kasvu;2036;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2036;hlauto;0.306;0.003;0.12;0.068;0.106;0.015;0.357;0.027;0
837;kasvu;2036;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2036;pauto;0.008;0;0.477;0.06;0.01;0;0.359;0.022;0
837;kasvu;2036;kauto;0;0;0.646;0.028;0;0.196;0.13;0;0
837;kasvu;2037;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2037;bussi;0;0;0.528;0.164;0;0;0.289;0.019;0
837;kasvu;2037;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2037;hlauto;0.285;0.003;0.112;0.066;0.099;0.015;0.39;0.03;0
837;kasvu;2037;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2037;pauto;0.007;0;0.447;0.059;0.012;0;0.383;0.024;0
837;kasvu;2037;kauto;0;0;0.627;0.029;0;0.211;0.133;0;0
837;kasvu;2038;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2038;bussi;0;0;0.508;0.163;0;0;0.309;0.021;0
837;kasvu;2038;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2038;hlauto;0.263;0.003;0.105;0.064;0.092;0.015;0.423;0.034;0
837;kasvu;2038;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2038;pauto;0.007;0;0.416;0.058;0.014;0;0.407;0.027;0
837;kasvu;2038;kauto;0;0;0.607;0.031;0;0.226;0.136;0;0
837;kasvu;2039;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2039;bussi;0;0;0.487;0.162;0;0;0.329;0.022;0
837;kasvu;2039;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2039;hlauto;0.242;0.004;0.097;0.062;0.085;0.016;0.456;0.038;0
837;kasvu;2039;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2039;pauto;0.006;0;0.386;0.058;0.016;0;0.432;0.03;0
837;kasvu;2039;kauto;0;0;0.587;0.033;0;0.24;0.14;0;0
837;kasvu;2040;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2040;bussi;0;0;0.466;0.161;0;0;0.349;0.024;0
837;kasvu;2040;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2040;hlauto;0.221;0.004;0.09;0.06;0.079;0.016;0.489;0.041;0
837;kasvu;2040;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2040;pauto;0.005;0;0.355;0.057;0.018;0;0.456;0.033;0
837;kasvu;2040;kauto;0;0;0.566;0.034;0;0.255;0.145;0;0
837;kasvu;2041;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2041;bussi;0;0;0.446;0.16;0;0;0.369;0.026;0
837;kasvu;2041;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2041;hlauto;0.2;0.004;0.083;0.058;0.072;0.017;0.522;0.045;0
837;kasvu;2041;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2041;pauto;0.005;0;0.325;0.056;0.019;0;0.481;0.037;0
837;kasvu;2041;kauto;0;0;0.545;0.036;0;0.269;0.15;0;0
837;kasvu;2042;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2042;bussi;0;0;0.425;0.159;0;0;0.389;0.028;0
837;kasvu;2042;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2042;hlauto;0.179;0.004;0.075;0.056;0.065;0.017;0.555;0.049;0
837;kasvu;2042;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2042;pauto;0.004;0;0.294;0.055;0.02;0;0.505;0.041;0
837;kasvu;2042;kauto;0;0;0.522;0.037;0;0.284;0.157;0;0
837;kasvu;2043;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2043;bussi;0;0;0.404;0.158;0;0;0.409;0.03;0
837;kasvu;2043;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2043;hlauto;0.158;0.004;0.068;0.054;0.058;0.017;0.588;0.052;0
837;kasvu;2043;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2043;pauto;0.004;0;0.264;0.055;0.02;0;0.529;0.046;0
837;kasvu;2043;kauto;0;0;0.499;0.039;0;0.298;0.164;0;0
837;kasvu;2044;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2044;bussi;0;0;0.382;0.156;0;0;0.429;0.032;0
837;kasvu;2044;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2044;hlauto;0.136;0.004;0.06;0.052;0.052;0.018;0.622;0.056;0
837;kasvu;2044;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2044;pauto;0.003;0;0.233;0.054;0.019;0;0.554;0.051;0
837;kasvu;2044;kauto;0;0;0.475;0.04;0;0.313;0.172;0;0
837;kasvu;2045;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2045;bussi;0;0;0.361;0.155;0;0;0.449;0.034;0
837;kasvu;2045;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2045;hlauto;0.115;0.004;0.053;0.05;0.045;0.018;0.655;0.06;0
837;kasvu;2045;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2045;pauto;0.003;0;0.203;0.053;0.018;0;0.578;0.057;0
837;kasvu;2045;kauto;0;0;0.45;0.042;0;0.327;0.181;0;0
837;kasvu;2046;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2046;bussi;0;0;0.339;0.154;0;0;0.47;0.037;0
837;kasvu;2046;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2046;hlauto;0.094;0.004;0.046;0.048;0.038;0.019;0.688;0.063;0
837;kasvu;2046;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2046;pauto;0.002;0;0.172;0.053;0.016;0;0.602;0.064;0
837;kasvu;2046;kauto;0;0;0.423;0.044;0;0.342;0.191;0;0
837;kasvu;2047;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2047;bussi;0;0;0.317;0.153;0;0;0.49;0.04;0
837;kasvu;2047;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2047;hlauto;0.073;0.005;0.038;0.046;0.031;0.019;0.721;0.067;0
837;kasvu;2047;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2047;pauto;0.002;0;0.142;0.052;0.014;0;0.627;0.072;0
837;kasvu;2047;kauto;0;0;0.395;0.045;0;0.356;0.203;0;0
837;kasvu;2048;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2048;bussi;0;0;0.295;0.152;0;0;0.51;0.043;0
837;kasvu;2048;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2048;hlauto;0.052;0.005;0.031;0.044;0.025;0.019;0.754;0.071;0
837;kasvu;2048;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2048;pauto;0.001;0;0.111;0.051;0.01;0;0.651;0.08;0
837;kasvu;2048;kauto;0;0;0.366;0.047;0;0.371;0.217;0;0
837;kasvu;2049;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2049;bussi;0;0;0.273;0.151;0;0;0.53;0.046;0
837;kasvu;2049;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2049;hlauto;0.031;0.005;0.023;0.042;0.018;0.02;0.787;0.074;0
837;kasvu;2049;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2049;pauto;0.001;0;0.081;0.051;0.006;0;0.676;0.089;0
837;kasvu;2049;kauto;0;0;0.334;0.048;0;0.385;0.232;0;0
837;kasvu;2050;jalkapyora;0;0;0;0;0;0;0;0;0
837;kasvu;2050;bussi;0;0;0.25;0.15;0;0;0.55;0.05;0
837;kasvu;2050;raide;0;0;0;0;0;0;1;0;0
837;kasvu;2050;hlauto;0.005;0.005;0.02;0.04;0.01;0.02;0.82;0.08;0
837;kasvu;2050;muu;0;0;0;0;0;0;0;0;1
837;kasvu;2050;pauto;0;0;0.05;0.05;0;0;0.7;0.1;0
837;kasvu;2050;kauto;0;0;0.3;0.05;0;0.4;0.25;0;0
837;muutos;2017;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2017;bussi;0;0;0.994;0.005;0;0;0;0;0
837;muutos;2017;raide;0;0;0;0;0;0;1;0;0
837;muutos;2017;hlauto;0.6;0.001;0.38;0.005;0.01;0.002;0.002;0;0
837;muutos;2017;muu;0;0;0;0;0;0;0;0;1
837;muutos;2017;pauto;0.013;0;0.985;0.001;0;0;0.001;0;0
837;muutos;2017;kauto;0;0;0.999;0.001;0;0;0;0;0
837;muutos;2018;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2018;bussi;0;0;0.992;0.005;0;0;0.002;0;0
837;muutos;2018;raide;0;0;0;0;0;0;1;0;0
837;muutos;2018;hlauto;0.599;0.001;0.377;0.005;0.013;0.002;0.002;0;0
837;muutos;2018;muu;0;0;0;0;0;0;0;0;1
837;muutos;2018;pauto;0.013;0;0.984;0.001;0;0;0.001;0;0
837;muutos;2018;kauto;0;0;0.998;0;0;0.001;0.001;0;0
837;muutos;2019;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2019;bussi;0;0;0.99;0.006;0;0;0.004;0;0
837;muutos;2019;raide;0;0;0;0;0;0;1;0;0
837;muutos;2019;hlauto;0.599;0.001;0.372;0.006;0.016;0.003;0.003;0;0
837;muutos;2019;muu;0;0;0;0;0;0;0;0;1
837;muutos;2019;pauto;0.012;0;0.984;0.002;0;0;0.002;0;0
837;muutos;2019;kauto;0;0;0.996;0;0;0.002;0.002;0;0
837;muutos;2020;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2020;bussi;0;0;0.988;0.006;0;0;0.006;0;0
837;muutos;2020;raide;0;0;0;0;0;0;1;0;0
837;muutos;2020;hlauto;0.594;0.001;0.368;0.007;0.021;0.004;0.004;0;0
837;muutos;2020;muu;0;0;0;0;0;0;0;0;1
837;muutos;2020;pauto;0.012;0;0.983;0.002;0;0;0.003;0;0
837;muutos;2020;kauto;0;0;0.994;0;0;0.003;0.002;0;0
837;muutos;2021;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2021;bussi;0;0;0.972;0.011;0;0;0.017;0;0
837;muutos;2021;raide;0;0;0;0;0;0;1;0;0
837;muutos;2021;hlauto;0.595;0.001;0.356;0.011;0.024;0.004;0.008;0;0
837;muutos;2021;muu;0;0;0;0;0;0;0;0;1
837;muutos;2021;pauto;0.013;0;0.965;0.005;0;0;0.012;0;0
837;muutos;2021;kauto;0;0;0.981;0.001;0;0.01;0.008;0;0
837;muutos;2022;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2022;bussi;0;0;0.957;0.016;0;0;0.027;0;0
837;muutos;2022;raide;0;0;0;0;0;0;1;0;0
837;muutos;2022;hlauto;0.597;0.001;0.344;0.014;0.027;0.005;0.011;0.001;0
837;muutos;2022;muu;0;0;0;0;0;0;0;0;1
837;muutos;2022;pauto;0.015;0;0.946;0.009;0;0;0.022;0;0
837;muutos;2022;kauto;0;0;0.967;0.002;0;0.018;0.013;0;0
837;muutos;2023;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2023;bussi;0;0;0.941;0.02;0;0;0.038;0;0
837;muutos;2023;raide;0;0;0;0;0;0;1;0;0
837;muutos;2023;hlauto;0.598;0.001;0.332;0.018;0.03;0.005;0.015;0.001;0
837;muutos;2023;muu;0;0;0;0;0;0;0;0;1
837;muutos;2023;pauto;0.016;0;0.927;0.013;0;0;0.031;0;0
837;muutos;2023;kauto;0;0;0.953;0.003;0;0.025;0.019;0;0
837;muutos;2024;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2024;bussi;0;0;0.925;0.025;0;0;0.049;0;0
837;muutos;2024;raide;0;0;0;0;0;0;1;0;0
837;muutos;2024;hlauto;0.599;0.001;0.32;0.021;0.032;0.005;0.019;0.002;0
837;muutos;2024;muu;0;0;0;0;0;0;0;0;1
837;muutos;2024;pauto;0.018;0;0.909;0.016;0;0;0.041;0;0
837;muutos;2024;kauto;0;0;0.939;0.004;0;0.033;0.024;0;0
837;muutos;2025;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2025;bussi;0;0;0.91;0.03;0;0;0.06;0.001;0
837;muutos;2025;raide;0;0;0;0;0;0;1;0;0
837;muutos;2025;hlauto;0.6;0.002;0.309;0.025;0.035;0.006;0.022;0.002;0
837;muutos;2025;muu;0;0;0;0;0;0;0;0;1
837;muutos;2025;pauto;0.019;0;0.89;0.02;0;0;0.05;0.001;0
837;muutos;2025;kauto;0;0;0.925;0.005;0;0.04;0.03;0;0
837;muutos;2026;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2026;bussi;0;0;0.884;0.038;0;0;0.078;0.001;0
837;muutos;2026;raide;0;0;0;0;0;0;1;0;0
837;muutos;2026;hlauto;0.586;0.002;0.295;0.031;0.041;0.007;0.036;0.003;0
837;muutos;2026;muu;0;0;0;0;0;0;0;0;1
837;muutos;2026;pauto;0.019;0;0.866;0.024;0;0;0.064;0.001;0
837;muutos;2026;kauto;0;0;0.9;0.006;0;0.054;0.04;0;0
837;muutos;2027;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2027;bussi;0;0;0.858;0.045;0;0;0.095;0.001;0
837;muutos;2027;raide;0;0;0;0;0;0;1;0;0
837;muutos;2027;hlauto;0.572;0.002;0.281;0.037;0.047;0.008;0.05;0.003;0
837;muutos;2027;muu;0;0;0;0;0;0;0;0;1
837;muutos;2027;pauto;0.018;0;0.842;0.028;0;0;0.078;0.001;0.001
837;muutos;2027;kauto;0;0;0.875;0.007;0;0.068;0.05;0;0
837;muutos;2028;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2028;bussi;0;0;0.833;0.053;0;0;0.113;0.001;0
837;muutos;2028;raide;0;0;0;0;0;0;1;0;0
837;muutos;2028;hlauto;0.559;0.002;0.267;0.043;0.053;0.009;0.064;0.004;0
837;muutos;2028;muu;0;0;0;0;0;0;0;0;1
837;muutos;2028;pauto;0.017;0;0.818;0.032;0;0;0.092;0.001;0.001
837;muutos;2028;kauto;0;0;0.851;0.007;0;0.082;0.06;0;0
837;muutos;2029;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2029;bussi;0;0;0.807;0.061;0;0;0.13;0.002;0
837;muutos;2029;raide;0;0;0;0;0;0;1;0;0
837;muutos;2029;hlauto;0.545;0.002;0.253;0.049;0.059;0.01;0.078;0.005;0
837;muutos;2029;muu;0;0;0;0;0;0;0;0;1
837;muutos;2029;pauto;0.017;0;0.794;0.036;0;0;0.106;0.002;0.001
837;muutos;2029;kauto;0;0;0.826;0.008;0;0.095;0.07;0;0
837;muutos;2030;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2030;bussi;0;0;0.782;0.069;0;0;0.148;0.002;0
837;muutos;2030;raide;0;0;0;0;0;0;1;0;0
837;muutos;2030;hlauto;0.531;0.003;0.239;0.055;0.065;0.011;0.092;0.005;0
837;muutos;2030;muu;0;0;0;0;0;0;0;0;1
837;muutos;2030;pauto;0.016;0;0.77;0.04;0.001;0;0.12;0.002;0.001
837;muutos;2030;kauto;0;0;0.801;0.009;0;0.109;0.081;0;0
837;muutos;2031;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2031;bussi;0;0;0.756;0.07;0;0;0.168;0.006;0
837;muutos;2031;raide;0;0;0;0;0;0;1;0;0
837;muutos;2031;hlauto;0.507;0.004;0.225;0.054;0.063;0.013;0.125;0.009;0
837;muutos;2031;muu;0;0;0;0;0;0;0;0;1
837;muutos;2031;pauto;0.015;0;0.737;0.043;0.002;0;0.144;0.004;0
837;muutos;2031;kauto;0;0;0.781;0.011;0;0.124;0.084;0;0
837;muutos;2032;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2032;bussi;0;0;0.731;0.072;0;0;0.188;0.009;0
837;muutos;2032;raide;0;0;0;0;0;0;1;0;0
837;muutos;2032;hlauto;0.484;0.005;0.211;0.054;0.061;0.015;0.158;0.012;0
837;muutos;2032;muu;0;0;0;0;0;0;0;0;1
837;muutos;2032;pauto;0.014;0;0.703;0.046;0.002;0;0.168;0.007;0
837;muutos;2032;kauto;0;0;0.761;0.013;0;0.138;0.088;0;0
837;muutos;2033;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2033;bussi;0;0;0.706;0.073;0;0;0.208;0.013;0
837;muutos;2033;raide;0;0;0;0;0;0;1;0;0
837;muutos;2033;hlauto;0.46;0.007;0.197;0.053;0.059;0.017;0.191;0.016;0
837;muutos;2033;muu;0;0;0;0;0;0;0;0;1
837;muutos;2033;pauto;0.014;0;0.67;0.049;0.002;0;0.192;0.009;0
837;muutos;2033;kauto;0;0;0.74;0.015;0;0.153;0.092;0;0
837;muutos;2034;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2034;bussi;0;0;0.681;0.075;0;0;0.228;0.016;0
837;muutos;2034;raide;0;0;0;0;0;0;1;0;0
837;muutos;2034;hlauto;0.437;0.008;0.183;0.053;0.057;0.019;0.224;0.019;0
837;muutos;2034;muu;0;0;0;0;0;0;0;0;1
837;muutos;2034;pauto;0.013;0;0.636;0.052;0.002;0;0.216;0.012;0
837;muutos;2034;kauto;0;0;0.72;0.017;0;0.167;0.095;0;0
837;muutos;2035;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2035;bussi;0;0;0.656;0.076;0;0;0.248;0.02;0
837;muutos;2035;raide;0;0;0;0;0;0;1;0;0
837;muutos;2035;hlauto;0.413;0.009;0.169;0.052;0.055;0.022;0.257;0.023;0
837;muutos;2035;muu;0;0;0;0;0;0;0;0;1
837;muutos;2035;pauto;0.012;0;0.603;0.055;0.001;0;0.24;0.014;0
837;muutos;2035;kauto;0;0;0.7;0.019;0;0.182;0.099;0;0
837;muutos;2036;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2036;bussi;0;0;0.632;0.078;0;0;0.268;0.022;0
837;muutos;2036;raide;0;0;0;0;0;0;1;0;0
837;muutos;2036;hlauto;0.393;0.009;0.155;0.052;0.053;0.024;0.29;0.025;0
837;muutos;2036;muu;0;0;0;0;0;0;0;0;1
837;muutos;2036;pauto;0.011;0;0.569;0.058;0.001;0;0.264;0.016;0
837;muutos;2036;kauto;0;0;0.681;0.021;0;0.196;0.102;0;0
837;muutos;2037;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2037;bussi;0;0;0.608;0.08;0;0;0.289;0.024;0
837;muutos;2037;raide;0;0;0;0;0;0;1;0;0
837;muutos;2037;hlauto;0.367;0.008;0.145;0.051;0.05;0.026;0.323;0.03;0
837;muutos;2037;muu;0;0;0;0;0;0;0;0;1
837;muutos;2037;pauto;0.01;0;0.536;0.061;0.001;0;0.288;0.019;0
837;muutos;2037;kauto;0;0;0.661;0.023;0;0.211;0.104;0;0
837;muutos;2038;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2038;bussi;0;0;0.583;0.081;0;0;0.309;0.027;0
837;muutos;2038;raide;0;0;0;0;0;0;1;0;0
837;muutos;2038;hlauto;0.341;0.008;0.135;0.05;0.047;0.027;0.356;0.035;0
837;muutos;2038;muu;0;0;0;0;0;0;0;0;1
837;muutos;2038;pauto;0.01;0;0.502;0.064;0.001;0;0.312;0.021;0
837;muutos;2038;kauto;0;0;0.642;0.025;0;0.226;0.107;0;0
837;muutos;2039;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2039;bussi;0;0;0.559;0.083;0;0;0.329;0.03;0
837;muutos;2039;raide;0;0;0;0;0;0;1;0;0
837;muutos;2039;hlauto;0.315;0.008;0.125;0.049;0.044;0.029;0.389;0.04;0
837;muutos;2039;muu;0;0;0;0;0;0;0;0;1
837;muutos;2039;pauto;0.009;0;0.469;0.067;0.001;0;0.336;0.024;0
837;muutos;2039;kauto;0;0;0.621;0.028;0;0.24;0.111;0;0
837;muutos;2040;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2040;bussi;0;0;0.533;0.084;0;0;0.349;0.033;0
837;muutos;2040;raide;0;0;0;0;0;0;1;0;0
837;muutos;2040;hlauto;0.29;0.008;0.115;0.048;0.041;0.031;0.422;0.045;0
837;muutos;2040;muu;0;0;0;0;0;0;0;0;1
837;muutos;2040;pauto;0.008;0;0.435;0.07;0.001;0;0.36;0.026;0
837;muutos;2040;kauto;0;0;0.601;0.03;0;0.255;0.115;0;0
837;muutos;2041;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2041;bussi;0;0;0.508;0.086;0;0;0.369;0.037;0
837;muutos;2041;raide;0;0;0;0;0;0;1;0;0
837;muutos;2041;hlauto;0.264;0.007;0.105;0.048;0.038;0.033;0.454;0.051;0
837;muutos;2041;muu;0;0;0;0;0;0;0;0;1
837;muutos;2041;pauto;0.007;0;0.402;0.073;0.001;0;0.384;0.028;0
837;muutos;2041;kauto;0;0;0.58;0.032;0;0.269;0.12;0;0
837;muutos;2042;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2042;bussi;0;0;0.482;0.087;0;0;0.389;0.041;0
837;muutos;2042;raide;0;0;0;0;0;0;1;0;0
837;muutos;2042;hlauto;0.238;0.007;0.095;0.047;0.035;0.035;0.487;0.056;0
837;muutos;2042;muu;0;0;0;0;0;0;0;0;1
837;muutos;2042;pauto;0.006;0;0.368;0.076;0.001;0;0.408;0.031;0
837;muutos;2042;kauto;0;0;0.558;0.034;0;0.284;0.125;0;0
837;muutos;2043;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2043;bussi;0;0;0.456;0.089;0;0;0.409;0.046;0
837;muutos;2043;raide;0;0;0;0;0;0;1;0;0
837;muutos;2043;hlauto;0.212;0.007;0.085;0.046;0.032;0.037;0.52;0.061;0
837;muutos;2043;muu;0;0;0;0;0;0;0;0;1
837;muutos;2043;pauto;0.006;0;0.335;0.079;0.001;0;0.432;0.033;0
837;muutos;2043;kauto;0;0;0.535;0.036;0;0.298;0.131;0;0
837;muutos;2044;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2044;bussi;0;0;0.429;0.091;0;0;0.429;0.051;0
837;muutos;2044;raide;0;0;0;0;0;0;1;0;0
837;muutos;2044;hlauto;0.186;0.006;0.075;0.045;0.029;0.039;0.553;0.066;0
837;muutos;2044;muu;0;0;0;0;0;0;0;0;1
837;muutos;2044;pauto;0.005;0;0.301;0.082;0.001;0;0.456;0.036;0
837;muutos;2044;kauto;0;0;0.512;0.038;0;0.313;0.137;0;0
837;muutos;2045;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2045;bussi;0;0;0.401;0.092;0;0;0.449;0.057;0
837;muutos;2045;raide;0;0;0;0;0;0;1;0;0
837;muutos;2045;hlauto;0.16;0.006;0.065;0.044;0.026;0.041;0.586;0.071;0
837;muutos;2045;muu;0;0;0;0;0;0;0;0;1
837;muutos;2045;pauto;0.004;0;0.268;0.085;0;0;0.48;0.038;0
837;muutos;2045;kauto;0;0;0.488;0.04;0;0.327;0.145;0;0
837;muutos;2046;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2046;bussi;0;0;0.373;0.094;0;0;0.47;0.064;0
837;muutos;2046;raide;0;0;0;0;0;0;1;0;0
837;muutos;2046;hlauto;0.134;0.006;0.056;0.044;0.023;0.043;0.619;0.076;0
837;muutos;2046;muu;0;0;0;0;0;0;0;0;1
837;muutos;2046;pauto;0.003;0;0.234;0.088;0;0;0.504;0.04;0
837;muutos;2046;kauto;0;0;0.463;0.042;0;0.342;0.153;0;0
837;muutos;2047;jalkapyora;0;0;0;0;0;0;0;0;0
837;muutos;2047;bussi;0;0;0.343;0.095;0;0;0.49;0.072;0
837;muutos;2047;raide;0;0;0;0;0;0;1;0;0
837;muutos;2047;hlauto;0.108;0.006;0.046;0.043;0.02;0.045;0.652;0.081;0
837;muutos;2047;muu;0;0;0;0;0;0;0;0;1
837;muutos;2047;pauto;0.002;0;0.201;0.091;0;0;0.528;0.043;0
837;muutos;2047;kauto;0;0;0.437;0.044;0;0.356;0.163;0;0
837;muutos;2048;jalkapyora;0;0;0;0;0;0;0;0;0
